1.420000000000000000e+02 3.861312369443961416e+03 1.044612819508467627e+00 5.168719299242396925e-03 -4.200280746080657934e+01
1.430000000000000000e+02 3.893605310476708382e+03 1.042491221159486336e+00 5.247243084206161534e-03 -4.216669797821982968e+01
1.440000000000000000e+02 3.925777729622379411e+03 1.039918373277489483e+00 5.326541829665034332e-03 -4.230953307383851580e+01
1.450000000000000000e+02 3.957829957433073105e+03 1.036888622245083713e+00 5.406621201668413215e-03 -4.243083144627491521e+01
1.460000000000000000e+02 3.989732612081346360e+03 1.033418598912453579e+00 5.487486719933161450e-03 -4.253040899486864390e+01
1.470000000000000000e+02 4.021478597953109329e+03 1.029517505042127468e+00 5.569143737671187512e-03 -4.260771026648122728e+01
1.480000000000000000e+02 4.053053392389476357e+03 1.025187113151937002e+00 5.651597421517483635e-03 -4.266247700524167641e+01
1.490000000000000000e+02 4.084442474180400495e+03 1.020436623056154568e+00 5.734852731310504693e-03 -4.269430244966468280e+01
1.500000000000000000e+02 4.115631323707416414e+03 1.015275233352650019e+00 5.818914400886081827e-03 -4.270277989770319493e+01
1.510000000000000000e+02 4.146597916564388470e+03 1.009712065674914561e+00 5.903786918715033145e-03 -4.268764971457810731e+01
1.520000000000000000e+02 4.177349630936935682e+03 1.003755937773491480e+00 5.989474510270908700e-03 -4.264864609223734959e+01
1.530000000000000000e+02 4.207871483794147025e+03 9.974230184491774676e-01 6.075981118814272053e-03 -4.258550171860134981e+01
1.540000000000000000e+02 4.238163350938147232e+03 9.907294746142084607e-01 6.163310389319252153e-03 -4.249809789946257865e+01
1.550000000000000000e+02 4.268217682075352059e+03 9.836766144186774863e-01 6.251465652365967123e-03 -4.238609313866343342e+01
1.560000000000000000e+02 4.298041785981711655e+03 9.762880288269468743e-01 6.340449909035053566e-03 -4.224936883674448040e+01
1.570000000000000000e+02 4.327613260507244377e+03 9.685650213396119756e-01 6.430265816989236792e-03 -4.208765787101278022e+01
1.580000000000000000e+02 4.356939419474617353e+03 9.605386062672557346e-01 6.520915677725898363e-03 -4.190076744358205474e+01
1.590000000000000000e+02 4.386005294313695231e+03 9.522100817490802838e-01 6.612401425146491318e-03 -4.168850479535954889e+01
1.600000000000000000e+02 4.414803347537755144e+03 9.436030280241658463e-01 6.704724615405399830e-03 -4.145075148699844902e+01
1.610000000000000000e+02 4.443311187756151412e+03 9.347335938488631202e-01 6.797886418245239169e-03 -4.118724054580523841e+01
1.620000000000000000e+02 4.471521283126360686e+03 9.256179246646846215e-01 6.891887609657794921e-03 -4.089792788063552820e+01
1.630000000000000000e+02 4.499426104691619912e+03 9.162870191158635214e-01 6.986728565900052722e-03 -4.058247229473219875e+01
1.640000000000000000e+02 4.527003269705274761e+03 9.067421587641132374e-01 7.082409259271451978e-03 -4.024090403457898191e+01
1.650000000000000000e+02 4.554252683393298867e+03 8.970069063564098943e-01 7.178929255259662058e-03 -3.987295623568763148e+01
1.660000000000000000e+02 4.581159397200537569e+03 8.871048205903024897e-01 7.276287710981131814e-03 -3.947858490440641077e+01
1.670000000000000000e+02 4.607715893825135026e+03 8.770594559298532378e-01 7.374483375222117519e-03 -3.905767178118474448e+01
1.680000000000000000e+02 4.633914658838168179e+03 8.668943624213790722e-01 7.473514590327483623e-03 -3.861032147184363339e+01
1.690000000000000000e+02 4.659748180639922793e+03 8.566330855107171516e-01 7.573379294359789023e-03 -3.813641574380884691e+01
1.700000000000000000e+02 4.685208950402822666e+03 8.462917375093220729e-01 7.674075026121768631e-03 -3.763591065735790409e+01
1.710000000000000000e+02 4.710282033651160418e+03 8.359012824633649252e-01 7.775598930258299964e-03 -3.710876227934500093e+01
1.720000000000000000e+02 4.734974783579609721e+03 8.254852509217762702e-01 7.877947764133325786e-03 -3.655500096392178477e+01
1.730000000000000000e+02 4.759264842507139292e+03 8.150671681067027663e-01 7.981117905634846008e-03 -3.597458278274228149e+01
1.740000000000000000e+02 4.783144711873002052e+03 8.046705537348635140e-01 8.085105362304124618e-03 -3.536753808916952124e+01
1.750000000000000000e+02 4.806614323770617375e+03 7.943337785413074892e-01 8.189905781150346592e-03 -3.473404579897143662e+01
1.760000000000000000e+02 4.829658884139332258e+03 7.840728867499162646e-01 8.295514459498515986e-03 -3.407406496179648769e+01
1.770000000000000000e+02 4.852271542784962548e+03 7.739260591926803157e-01 8.401926356271769564e-03 -3.338764086776935613e+01
1.780000000000000000e+02 4.874438151434156680e+03 7.639165781971539726e-01 8.509136104374833906e-03 -3.267489606924684153e+01
1.790000000000000000e+02 4.896159420269390466e+03 7.540677197222386274e-01 8.617138023184563525e-03 -3.193587881916459281e+01
1.800000000000000000e+02 4.917428632725052012e+03 7.444176098933169561e-01 8.725926131674457964e-03 -3.117078591868786575e+01
1.810000000000000000e+02 4.938231645330167339e+03 7.349969397893683087e-01 8.835494161590091294e-03 -3.037981414733665986e+01
1.820000000000000000e+02 4.958569172598964542e+03 7.258363936341932776e-01 8.945835570911584572e-03 -2.956308597659909054e+01
1.830000000000000000e+02 4.978434501818262106e+03 7.169592202906819312e-01 9.056943557295100283e-03 -2.872079813403646398e+01
1.840000000000000000e+02 4.997813492885175037e+03 7.084035181598817843e-01 9.168811071357526460e-03 -2.785322160036633932e+01
1.850000000000000000e+02 5.016706863196366612e+03 7.002073783328699452e-01 9.281430829681362044e-03 -2.696033018901465539e+01
1.860000000000000000e+02 5.035100474087586008e+03 6.923940277468666471e-01 9.394795327488438333e-03 -2.604254337818558795e+01
1.870000000000000000e+02 5.052995044078435967e+03 6.849948569319606051e-01 9.508896851026175934e-03 -2.509998347286042630e+01
1.880000000000000000e+02 5.070383863669794664e+03 6.780509055472344615e-01 9.623727489028380613e-03 -2.413299558631687702e+01
1.890000000000000000e+02 5.087252795197517116e+03 6.715942913758456978e-01 9.739279143898582278e-03 -2.314177621959530384e+01
